---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
-0.00846135445333339 1601425058942 1.5907803392392976 0 0.0 0.001654570486666714 -0.0007504723226754881 
-0.00846135445333339 1601425058967 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059012 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059045 -6.331632924107809 0 0.0 -0.001836087957777779 -0.05288876430976506 
-0.00846135445333339 1601425059078 -6.331632924107806 0 0.0 -0.001836087957777779 -0.05288876430976503 
-0.00846135445333339 1601425059119 5.272935947371371 0 0.0 0.001654570486666714 0.04256900542005478 
-0.00846135445333339 1601425059146 6.699864775349689 0 0.0 0.0014800375644444027 0.06140973189300337 
-0.00846135445333339 1601425059207 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059227 -8.882854692499915 0 0.0 -0.001836087957777779 -0.08290313805555455 
-0.00846135445333339 1601425059260 -6.331632924107806 0 0.0 -0.001836087957777779 -0.05288876430976503 
-0.00846135445333339 1601425059292 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425059318 7.360454482393289 0 0.0 0.001654570486666714 0.06712804700854794 
-0.00846135445333339 1601425059350 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425059383 -6.331632924107806 0 0.0 -0.001836087957777779 -0.05288876430976503 
-0.00846135445333339 1601425059401 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425059429 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425059461 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425059497 5.775486705802573 0 0.0 0.001654570486666714 0.048481367283951284 
-0.00846135445333339 1601425059527 6.599669949629748 0 0.0 0.001654570486666714 0.05817764074074157 
-0.00846135445333339 1601425059553 1.1947433646579306 0 0.0 0.0014800375644444027 -0.0033564023504290812 
-0.00846135445333339 1601425059590 1.279560559189046 0 0.0 0.0014800375644444027 -0.0023585530030041956 
-0.00846135445333339 1601425059611 1.4800375644444026 0 0.0 0.0014800375644444027 0.0 
-0.00846135445333339 1601425059648 -5.645151057627583 0 0.0 -0.001836087957777779 -0.044812507057056514 
-0.00846135445333339 1601425059679 1.8938494929392367 0 0.0 0.001654570486666714 0.0028150471326179112 
-0.00846135445333339 1601425059725 4.879635353816519 0 0.0 0.001654570486666714 0.03794193961352711 
-0.00846135445333339 1601425059764 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059794 -6.781187420740812 0 0.0 -0.001836087957777779 -0.05817764074074157 
-0.00846135445333339 1601425059836 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059862 7.3604544823932905 0 0.0 0.001654570486666714 0.06712804700854796 
-0.00846135445333339 1601425059909 1.6545704866667141 0 0.0 0.001654570486666714 0.0 
-0.00846135445333339 1601425059937 -7.134408810952457 0 0.0 -0.001836087957777779 -0.06233318650793739 
-0.00846135445333339 1601425059959 -8.579405407272821 0 0.0 -0.001836087957777779 -0.07933314646464755 
-0.00846135445333339 1601425059981 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060016 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060041 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060068 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060111 5.10463987943162 0 0.0 0.001654570486666714 0.040589051679587124 
-0.00846135445333339 1601425060150 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060196 -5.061152824927582 0 0.0 -0.001836087957777779 -0.03794193961352709 
-0.00846135445333339 1601425060217 8.718998290899615 0 0.0 0.001654570486666714 0.08311091534391647 
-0.00846135445333339 1601425060258 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060325 -4.050311597910479 0 0.0 -0.001836087957777779 -0.02604968988391412 
-0.00846135445333339 1601425060345 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060378 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060426 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060445 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060480 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060512 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060541 6.770190620766401 0 0.0 0.001654570486666714 0.06018376628352572 
-0.00846135445333339 1601425060570 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060619 -4.863699873877594 0 0.0 -0.001836087957777779 -0.035618963718821346 
-0.00846135445333339 1601425060656 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060683 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060712 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060738 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060763 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060787 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060804 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060818 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060860 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060939 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425060969 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061015 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061066 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061108 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061134 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061166 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061193 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061220 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061248 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061279 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061305 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061336 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061377 5.272935947371371 0 0.0 0.001654570486666714 0.04256900542005478 
-0.00846135445333339 1601425061425 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061453 -7.134408810952454 0 0.0 -0.001836087957777779 -0.06233318650793736 
-0.00846135445333339 1601425061492 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061528 5.775486705802573 0 0.0 0.001654570486666714 0.048481367283951284 
-0.00846135445333339 1601425061545 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061557 -14.198836615185355 0 0.0 -0.001836087957777779 -0.14544410185185383 
-0.00846135445333339 1601425061577 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061607 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061646 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061673 -10.372040690905255 0 0.0 -0.005152213479999963 -0.06140973189300343 
-0.00846135445333339 1601425061699 -10.572803275940068 0 0.0 -0.005152213479999963 -0.06377164465811888 
-0.00846135445333339 1601425061723 4.036217654490668 0 0.0 -0.001836087957777779 0.06908594837962878 
-0.00846135445333339 1601425061754 2.7102131613977978 0 0.0 -0.001836087957777779 0.05348589551971267 
-0.00846135445333339 1601425061804 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061832 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061884 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061921 -9.336286507327436 0 0.0 -0.005326746402222273 -0.047171060060060756 
-0.00846135445333339 1601425061955 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425061991 -4.946167669043069 0 0.0 -0.005152213479999963 0.002424068364198757 
-0.00846135445333339 1601425062016 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
-0.00846135445333339 1601425062040 4.036217654490675 0 0.0 -0.001836087957777779 0.06908594837962886 
-0.00846135445333339 1601425062074 -1.8360879577777791 0 0.0 -0.001836087957777779 0.0 
