---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
-0.030270984248888938 1604682493626 0.8948221121769261 0 0.0 0.0009494533155554874 -0.0006427200397477796 
-0.030270984248888938 1604682493658 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682493683 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682493704 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682493740 -18.99578118506118 0 0.0 -0.004984666039999884 -0.164836648765427 
-0.030270984248888938 1604682493761 24.968507849946274 0 0.0 0.0009494533155554874 0.28257711216930337 
-0.030270984248888938 1604682493811 -7.061607814443937 0 0.0 -0.002017606362222077 -0.059341193555551286 
-0.030270984248888938 1604682493846 -2.017606362222077 0 0.0 -0.002017606362222077 0.0 
-0.030270984248888938 1604682493936 3.751676344567632 0 0.0 0.0009494533155554874 0.03296732975308405 
-0.030270984248888938 1604682493981 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494021 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494065 -7.749426194292372 0 0.0 -0.002017606362222077 -0.06743317449494465 
-0.030270984248888938 1604682494099 8.367102509999397 0 0.0 0.0009494533155554874 0.08726646111110482 
-0.030270984248888938 1604682494116 -16.852904751109897 0 0.0 -0.002017606362222077 -0.17453292222220965 
-0.030270984248888938 1604682494157 -2.017606362222077 0 0.0 -0.002017606362222077 0.0 
-0.030270984248888938 1604682494195 7.586297331636882 0 0.0 0.0009494533155554874 0.0780805178362517 
-0.030270984248888938 1604682494230 -9.223322722539018 0 0.0 -0.002017606362222077 -0.08477313365078755 
-0.030270984248888938 1604682494267 7.765671494233676 0 0.0 0.0009494533155554874 0.08019080210209634 
-0.030270984248888938 1604682494302 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494324 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494354 -10.42427544925851 0 0.0 -0.002017606362222077 -0.09890198925925214 
-0.030270984248888938 1604682494392 7.586297331636882 0 0.0 0.0009494533155554874 0.0780805178362517 
-0.030270984248888938 1604682494429 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494485 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494553 -5.726430959444032 0 0.0 -0.002017606362222077 -0.04363323055555241 
-0.030270984248888938 1604682494579 -2.017606362222077 0 0.0 -0.002017606362222077 0.0 
-0.030270984248888938 1604682494654 4.31212095037006 0 0.0 0.0009494533155554874 0.03956079570370086 
-0.030270984248888938 1604682494726 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494774 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494823 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494862 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682494927 -5.897607479315814 0 0.0 -0.002017606362222077 -0.04564707196580868 
-0.030270984248888938 1604682494961 8.367102509999397 0 0.0 0.0009494533155554874 0.08726646111110482 
-0.030270984248888938 1604682495011 -7.061607814443937 0 0.0 -0.002017606362222077 -0.059341193555551286 
-0.030270984248888938 1604682495061 5.993454767777347 0 0.0 0.0009494533155554874 0.059341193555551286 
-0.030270984248888938 1604682495106 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682495132 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682495186 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682495212 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
-0.030270984248888938 1604682495245 0.9494533155554874 0 0.0 0.0009494533155554874 0.0 
