---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
-0.02481159548444444 1601426739662 204.8037451575712 0 0.0 0.13302200726222227 0.7975748655038771 
-0.02481159548444444 1601426739705 259.72884989038783 0 0.0 0.16164540650666676 1.0898160375969008 
-0.02481159548444444 1601426739734 409.14512697103464 0 0.0 0.2412324190400001 1.8656967547892727 
-0.02481159548444444 1601426739753 453.2439898236254 0 0.0 0.24821373592888885 2.2781139321637394 
-0.02481159548444444 1601426739787 313.41718234261464 0 0.0 0.2722992791955557 0.45686559052287723 
---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
-0.02481159548444444 1601426752001 -420.46887873735056 0 0.0 0.003344046051111039 -4.709032497649574 
-0.02481159548444444 1601426752060 -201.79130126244848 0 0.0 0.003344046051111039 -2.279281636817328 
-0.02481159548444444 1601426752091 12.329676498423208 0 0.0 0.007009237417777845 0.05911598978494849 
-0.02481159548444444 1601426752139 17.208505060139185 0 0.0 0.010499895862222339 0.07454010219907606 
-0.02481159548444444 1601426752181 21.83206916936502 0 0.0 0.014165087228888896 0.08518868822751248 
-0.02481159548444444 1601426752211 37.1161665011112 0 0.0 0.021146404117777885 0.17744180425925907 
-0.02481159548444444 1601426752347 23.456398676601445 0 0.0 0.021146404117777885 0.025666606209150695 
-0.02481159548444444 1601426752392 -0.14661239333320708 0 0.0 0.010499895862222339 -0.1182945361728394 
-0.02481159548444444 1601426752421 -24.280302673027162 0 0.0 0.003344046051111039 -0.30693720804598 
-0.02481159548444444 1601426752466 -39.76558573777807 0 0.0 -0.014632844937777868 -0.2792526755555578 
-0.02481159548444444 1601426752530 -39.4601531238889 0 0.0 -0.02178869474888892 -0.19634953749999975 
-0.02481159548444444 1601426752577 -42.64723568765942 0 0.0 -0.028944544559999966 -0.15225212364066054 
-0.02481159548444444 1601426752619 -36.61152650047608 0 0.0 -0.028944544559999966 -0.08518868822751244 
-0.02481159548444444 1601426752650 -19.958914112688415 0 0.0 -0.025279353193333416 0.05911598978494446 
-0.02481159548444444 1601426752719 -17.121836176425205 0 0.0 -0.02178869474888892 0.05185398413848573 
-0.02481159548444444 1601426752760 27.072009672249497 0 0.0 -0.0003211453155555176 0.30436838875338906 
-0.02481159548444444 1601426752795 52.013798076508245 0 0.0 0.010499895862222339 0.4612655801587323 
-0.02481159548444444 1601426752866 52.43204497865402 0 0.0 0.031967445295555494 0.22738444092331697 
-0.02481159548444444 1601426752929 65.85176548126978 0 0.0 0.042788486473333345 0.2562586556437382 
-0.02481159548444444 1601426752976 60.32347495702116 0 0.0 0.04645367783999991 0.15410885685579168 
-0.02481159548444444 1601426753026 42.78848647333334 0 0.0 0.042788486473333345 0.0 
-0.02481159548444444 1601426753073 11.264869946855654 0 0.0 0.028476786851110998 -0.19124352115839272 
-0.02481159548444444 1601426753135 -19.26078242379933 0 0.0 0.006834704495555535 -0.2899498546594985 
-0.02481159548444444 1601426753179 -65.42985861909091 0 0.0 -0.017948970460000054 -0.5275654239898984 
-0.02481159548444444 1601426753208 -111.63102105693474 0 0.0 -0.03959105281555552 -0.8004440915708801 
-0.02481159548444444 1601426753253 -96.83785130444419 0 0.0 -0.057393410882222114 -0.43827156024691194 
-0.02481159548444444 1601426753298 -111.49861677111112 0 0.0 -0.07554483479333332 -0.39948646641975327 
-0.02481159548444444 1601426753337 -111.90138505316239 0 0.0 -0.08270068460444438 -0.32445222720797784 
-0.02481159548444444 1601426753370 -100.70930885191912 0 0.0 -0.08619134304888887 -0.1613107311447806 
-0.02481159548444444 1601426753403 -92.1889289216163 0 0.0 -0.08671494181555556 -0.06082207895623038 
-0.02481159548444444 1601426753421 -73.97403849333308 0 0.0 -0.08270068460444438 0.09696273456790325 
-0.02481159548444444 1601426753459 -77.94695895970746 0 0.0 -0.08270068460444438 0.05281917383041023 
-0.02481159548444444 1601426753499 -67.4945037558334 0 0.0 -0.07554483479333332 0.08944812263888789 
-0.02481159548444444 1601426753533 -48.635964843659934 0 0.0 -0.06803991913777765 0.21559949215686358 
-0.02481159548444444 1601426753558 -35.47207585111147 0 0.0 -0.06123313517111124 0.2862339924444418 
-0.02481159548444444 1601426753595 -21.236793346186328 0 0.0 -0.04692143554888888 0.2853849133633617 
-0.02481159548444444 1601426753628 23.74853132181818 0 0.0 -0.025279353193333416 0.5447542723905733 
-0.02481159548444444 1601426753658 70.0156223399997 0 0.0 -0.00014661239333345344 0.7795803859259239 
-0.02481159548444444 1601426753687 93.18637235915747 0 0.0 0.021146404117777885 0.8004440915708844 
-0.02481159548444444 1601426753742 58.24258340464645 0 0.0 0.031967445295555494 0.29194597898989955 
-0.02481159548444444 1601426753779 92.70490222888877 0 0.0 0.05343499472888889 0.4363323055555542 
-0.02481159548444444 1601426753824 96.54462651777803 0 0.0 0.06425603590666676 0.3587621179012363 
-0.02481159548444444 1601426753865 91.14261972997295 0 0.0 0.0714118857177778 0.2192303779132794 
-0.02481159548444444 1601426753907 79.07886765825393 0 0.0 0.0714118857177778 0.08518868822751244 
-0.02481159548444444 1601426753942 55.055657578095406 0 0.0 0.06425603590666676 -0.10222642587301492 
-0.02481159548444444 1601426754002 46.36641137888869 0 0.0 0.05710018609555546 -0.11926416351851962 
-0.02481159548444444 1601426754054 24.2107994637179 0 0.0 0.042788486473333345 -0.2064187445512827 
-0.02481159548444444 1601426754084 -50.237561071110946 0 0.0 0.014165087228888896 -0.7155849811111094 
-0.02481159548444444 1601426754125 -46.90440794672095 0 0.0 2.7920528888857044e-05 -0.5214703163956645 
-0.02481159548444444 1601426754158 -78.65469413474749 0 0.0 -0.025104820271111113 -0.5949985984848486 
-0.02481159548444444 1601426754204 -85.59944879091805 0 0.0 -0.04325624418222233 -0.4704800512077303 
-0.02481159548444444 1601426754238 -109.05002253875847 0 0.0 -0.06123313517111124 -0.5312987485294136 
-0.02481159548444444 1601426754263 -103.85407477777761 0 0.0 -0.0648983265377778 -0.43284164711110906 
-0.02481159548444444 1601426754312 -88.01859588766443 0 0.0 -0.07519576894888896 -0.142475854875283 
-0.02481159548444444 1601426754355 -92.40146795586547 0 0.0 -0.07833736154888882 -0.1562678489664072 
-0.02481159548444444 1601426754384 -75.19576894888897 0 0.0 -0.07519576894888896 0.0 
-0.02481159548444444 1601426754435 -72.42377547830087 0 0.0 -0.07519576894888896 0.030799927450978964 
-0.02481159548444444 1601426754462 -54.71723940814835 0 0.0 -0.06751632037111122 0.14221201069958742 
-0.02481159548444444 1601426754527 -38.57070650102543 0 0.0 -0.05355368659333324 0.16647755658119792 
-0.02481159548444444 1601426754582 -29.43641006808084 0 0.0 -0.04657236970444451 0.19039955151515192 
-0.02481159548444444 1601426754601 17.58225812713419 0 0.0 -0.03243520300444447 0.5557495681286517 
-0.02481159548444444 1601426754655 12.943356773333262 0 0.0 -0.01410924617111118 0.3005844771604938 
-0.02481159548444444 1601426754687 36.43985142750001 0 0.0 -0.0038118037600000133 0.44724061319444464 
-0.02481159548444444 1601426754721 43.07081914163435 0 0.0 0.010499895862222339 0.36189914754902236 
-0.02481159548444444 1601426754755 54.17932630895451 0 0.0 0.021146404117777885 0.3670324687908514 
-0.02481159548444444 1601426754782 39.3560056696293 0 0.0 0.021320937039999946 0.20038965144032608 
-0.02481159548444444 1601426754903 16.357566913002792 0 0.0 0.01765574567333339 -0.01442420844811774 
-0.02481159548444444 1601426754938 -19.769099506031843 0 0.0 0.003344046051111039 -0.2568127284126987 
-0.02481159548444444 1601426754988 -43.692576487778 0 0.0 -0.014632844937777868 -0.3228859061111125 
-0.02481159548444444 1601426755035 -87.87354334179682 0 0.0 -0.04325624418222233 -0.4957477684397167 
-0.02481159548444444 1601426755059 -137.5694720280551 0 0.0 -0.057393410882222114 -0.8908451238425884 
-0.02481159548444444 1601426755098 -89.86996002495718 0 0.0 -0.0648983265377778 -0.277462594301993 
-0.02481159548444444 1601426755143 -107.30982663777795 0 0.0 -0.08235161876000002 -0.2773134208641991 
-0.02481159548444444 1601426755216 -110.88416525041083 0 0.0 -0.09334719285999993 -0.19485524878234353 
-0.02481159548444444 1601426755315 -114.33874341454556 0 0.0 -0.10434276696000008 -0.11106640505050534 
-0.02481159548444444 1601426755348 -110.26101968626301 0 0.0 -0.10050304267111124 -0.10842196683501983 
-0.02481159548444444 1601426755382 -86.90487470150312 0 0.0 -0.09683785130444444 0.11036640669934802 
-0.02481159548444444 1601426755412 -72.57777511555565 0 0.0 -0.089332935648889 0.1861684503703706 
-0.02481159548444444 1601426755437 -53.832939268889135 0 0.0 -0.08147895414888898 0.30717794311110935 
-0.02481159548444444 1601426755466 -43.46086898758631 0 0.0 -0.07135604466000009 0.30994639636015314 
-0.02481159548444444 1601426755516 -55.94478762777747 0 0.0 -0.06803991913777765 0.13439035011111322 
-0.02481159548444444 1601426755554 -17.60449758719265 0 0.0 -0.046746902626666566 0.3238045004385991 
-0.02481159548444444 1601426755593 64.28288712547005 0 0.0 -0.0066043305155555065 0.7876357515669506 
-0.02481159548444444 1601426755626 63.39923792484807 0 0.0 -0.00014661239333345344 0.7060650035353503 
-0.02481159548444444 1601426755655 19.2265419733333 0 0.0 0.0035185789733333493 0.1745329222222217 
-0.02481159548444444 1601426755673 74.98981062333345 0 0.0 0.021320937039999946 0.5963208175925945 
-0.02481159548444444 1601426755737 64.15786113791644 0 0.0 0.039123295106666546 0.27816184479166556 
-0.02481159548444444 1601426755773 69.6229232650001 0 0.0 0.042788486473333345 0.29816040879629724 
-0.02481159548444444 1601426755801 57.77961782849244 0 0.0 0.04627914491777785 0.12778303234127325 
-0.02481159548444444 1601426755852 49.35913766287593 0 0.0 0.04627914491777785 0.03422214161220094 
-0.02481159548444444 1601426755893 31.269313606666337 0 0.0 0.039123295106666546 -0.08726646111111344 
-0.02481159548444444 1601426755915 24.48632958393889 0 0.0 0.039123295106666546 -0.16263295025252952 
-0.02481159548444444 1601426755954 15.81643718529939 0 0.0 0.028302253928888937 -0.13873129715099497 
-0.02481159548444444 1601426756001 -10.072708161418483 0 0.0 0.013990554306666585 -0.267369582978723 
-0.02481159548444444 1601426756027 -59.39382668307704 0 0.0 -0.0038118037600000133 -0.6175780324786336 
-0.02481159548444444 1601426756053 -73.70552630529872 0 0.0 -0.018123503382222114 -0.6175780324786289 
-0.02481159548444444 1601426756096 -83.46375877602082 0 0.0 -0.04273264541555564 -0.452567926227391 
-0.02481159548444444 1601426756154 -132.8036700354789 0 0.0 -0.08270068460444438 -0.5566998381226058 
-0.02481159548444444 1601426756187 -193.71948976707057 0 0.0 -0.10661169494888889 -0.9678643868686853 
-0.02481159548444444 1601426756205 -204.8737301600001 0 0.0 -0.11760726904888882 -0.969627345679014 
-0.02481159548444444 1601426756263 -138.5361737739847 0 0.0 -0.1245885859377778 -0.15497319818007657 
-0.02481159548444444 1601426756319 -175.52726595206354 0 0.0 -0.14972132673777777 -0.2867326579365087 
-0.02481159548444444 1601426756365 -202.96525059743954 0 0.0 -0.1642075592822222 -0.4306410146135257 
-0.02481159548444444 1601426756410 -201.03400587111105 0 0.0 -0.17537766630444443 -0.28507043962962925 
-0.02481159548444444 1601426756445 -211.68051412666665 0 0.0 -0.18497697702666663 -0.296705967777778 
-0.02481159548444444 1601426756475 -227.30121066555535 0 0.0 -0.1961470840488888 -0.3461569624074059 
-0.02481159548444444 1601426756513 -237.5848741617546 0 0.0 -0.20906252029333341 -0.3169150429824577 
-0.02481159548444444 1601426756567 -233.90437288962983 0 0.0 -0.21674196887111116 -0.19069337798354058 
-0.02481159548444444 1601426756618 -226.80327850509792 0 0.0 -0.2184872980933333 -0.09239978235294015 
---------------------------------------
Time Duty_cycle X X_dot Theta Theta_dot
-0.02481159548444444 1601426762743 250.940812838611 0 0.0 0.003344046051111039 2.7510751865277774 
-0.02481159548444444 1601426762790 215.73575852983438 0 0.0 0.003344046051111039 2.3599079164302594 
-0.02481159548444444 1601426762850 -2.7646062266668254 0 0.0 -0.00014661239333345344 -0.029088820370370798 
-0.02481159548444444 1601426762878 -15.76730893222237 0 0.0 -0.003986336682222324 -0.13089969166666718 
-0.02481159548444444 1601426762919 -15.522537151056575 0 0.0 -0.007476995126666573 -0.08939491138211113 
-0.02481159548444444 1601426762967 -24.613946427361192 0 0.0 -0.014632844937777868 -0.11090112766203696 
-0.02481159548444444 1601426763034 -37.236160850049956 0 0.0 -0.025279353193333416 -0.1328534184079615 
-0.02481159548444444 1601426763083 -28.360393555011324 0 0.0 -0.02178869474888892 -0.07301887562358224 
-0.02481159548444444 1601426763116 -16.616173599393672 0 0.0 -0.02161416182666661 0.05553320252525485 
-0.02481159548444444 1601426763161 -7.127929282222196 0 0.0 -0.014458312015555558 0.08144869703703736 
-0.02481159548444444 1601426763182 23.36546555745997 0 0.0 -0.007302462204444506 0.34075475291004975 
-0.02481159548444444 1601426763230 13.270606002499774 0 0.0 -0.00014661239333345344 0.14908020439814698 
-0.02481159548444444 1601426763257 21.08822647703694 0 0.0 0.003344046051111039 0.19715756028806558 
-0.02481159548444444 1601426763286 17.667782426590176 0 0.0 0.006834704495555535 0.12036753256705157 
-0.02481159548444444 1601426763309 24.500471579614015 0 0.0 0.010499895862222339 0.15556195241546308 
-0.02481159548444444 1601426763341 15.65407122159753 0 0.0 0.010499895862222339 0.057268615104168794 
-0.02481159548444444 1601426763376 2.12231559555536 0 0.0 0.006834704495555535 -0.05235987666666861 
-0.02481159548444444 1601426763414 -5.511203265847911 0 0.0 0.0031695131288889747 -0.09645240438596539 
-0.02481159548444444 1601426763482 -5.346666811307259 0 0.0 -0.0004956782377778281 -0.053899873039215895 
-0.02481159548444444 1601426763522 -26.871966108611105 0 0.0 -0.010967653571111062 -0.17671458375000046 
-0.02481159548444444 1601426763567 -21.788694748888908 0 0.0 -0.011142186493333373 -0.11829453617283928 
-0.02481159548444444 1601426763655 -16.243307811010133 0 0.0 -0.014458312015555558 -0.01983328661616195 
-0.02481159548444444 1601426763678 0.210041839033698 0 0.0 -0.007302462204444506 0.08347226714975782 
-0.02481159548444444 1601426763722 7.429703094040573 0 0.0 -0.0036372708377776994 0.12296637702020302 
-0.02481159548444444 1601426763774 6.045949943204958 0 0.0 -0.00014661239333345344 0.06880624818376012 
-0.02481159548444444 1601426763824 9.627231251110901 0 0.0 0.003344046051111039 0.06981316888888735 
-0.02481159548444444 1601426763868 -0.499644895100807 0 0.0 -0.0003211453155555176 -0.001983328661614326 
-0.02481159548444444 1601426763904 -12.756616023888828 0 0.0 -0.0038118037600000133 -0.09938680293209795 
-0.02481159548444444 1601426763959 -20.313098224646282 0 0.0 -0.01131671941555544 -0.09995976454545381 
-0.02481159548444444 1601426764001 -18.6346355115872 0 0.0 -0.010967653571111062 -0.0851886882275126 
-0.02481159548444444 1601426764032 -19.01868837039442 0 0.0 -0.014458312015555558 -0.05067084838709845 
-0.02481159548444444 1601426764067 -18.94630144412706 0 0.0 -0.014458312015555558 -0.04986654920635003 
-0.02481159548444444 1601426764128 -14.458312015555558 0 0.0 -0.014458312015555558 0.0 
-0.02481159548444444 1601426764168 -7.040662821110997 0 0.0 -0.010967653571111062 0.043633230555556284 
-0.02481159548444444 1601426764223 4.898975721818151 0 0.0 -0.0038118037600000133 0.0967864386868685 
-0.02481159548444444 1601426764273 2.960073622222327 0 0.0 -0.0036372708377776994 0.07330382733333363 
-0.02481159548444444 1601426764342 2.243729802318653 0 0.0 -0.00014661239333345344 0.02655935772946785 
-0.02481159548444444 1601426764379 -11.760127380120352 0 0.0 -0.007302462204444506 -0.04952961306306495 
-0.02481159548444444 1601426764414 -24.880420799682273 0 0.0 -0.010967653571111062 -0.15458630253968011 
-0.02481159548444444 1601426764436 -30.15834170090877 0 0.0 -0.014807377859999936 -0.17056626489898707 
-0.02481159548444444 1601426764469 -36.95719235292964 0 0.0 -0.02196322767111123 -0.16659960757576012 
-0.02481159548444444 1601426764495 -42.927316751880454 0 0.0 -0.025104820271111113 -0.19802773867521495 
-0.02481159548444444 1601426764537 -36.42452694095218 0 0.0 -0.028944544559999966 -0.08311091534391342 
-0.02481159548444444 1601426764586 -38.83236888834452 0 0.0 -0.032260670082222144 -0.07301887562358195 
-0.02481159548444444 1601426764614 -38.04518979015887 0 0.0 -0.03243520300444447 -0.062333186507937795 
-0.02481159548444444 1601426764668 -32.5806471062964 0 0.0 -0.03243520300444447 -0.0016160455761325687 
-0.02481159548444444 1601426764735 -20.1814288830514 0 0.0 -0.025104820271111113 0.05470434875621902 
-0.02481159548444444 1601426764775 -9.440490501666511 0 0.0 -0.02161416182666661 0.13526301472222332 
-0.02481159548444444 1601426764841 -1.3286762756564823 0 0.0 -0.010967653571111062 0.10709974772727311 
-0.02481159548444444 1601426764905 27.135065011527857 0 0.0 0.007009237417777845 0.22362030659722232 
-0.02481159548444444 1601426764949 68.81769182838356 0 0.0 0.028476786851110998 0.4482322775252507 
-0.02481159548444444 1601426764984 88.39144572253943 0 0.0 0.04261395355111104 0.5086388019047599 
-0.02481159548444444 1601426765034 75.897381818889 0 0.0 0.05343499472888889 0.24958207877777897 
-0.02481159548444444 1601426765065 78.1285881762006 0 0.0 0.05710018609555546 0.23364891200716809 
-0.02481159548444444 1601426765094 62.78755200934839 0 0.0 0.05710018609555546 0.06319295459769925 
-0.02481159548444444 1601426765127 48.43700650161632 0 0.0 0.05343499472888889 -0.055533202525250853 
-0.02481159548444444 1601426765185 31.684581594023086 0 0.0 0.042788486473333345 -0.12337672088122509 
-0.02481159548444444 1601426765229 2.598314474343521 0 0.0 0.028302253928888937 -0.28559932727272686 
-0.02481159548444444 1601426765256 -53.08826546740749 0 0.0 0.006834704495555535 -0.6658107773662558 
-0.02481159548444444 1601426765303 -34.55930580255326 0 0.0 -0.0038118037600000133 -0.34163891158392495 
-0.02481159548444444 1601426765333 -82.6134181433332 0 0.0 -0.028944544559999966 -0.5963208175925916 
-0.02481159548444444 1601426765381 -80.57356461486097 0 0.0 -0.04343077710444438 -0.4126976390046288 
-0.02481159548444444 1601426765415 -103.56250213124197 0 0.0 -0.06105860224888892 -0.47226555424836725 
-0.02481159548444444 1601426765452 -82.88465173867904 0 0.0 -0.06123313517111124 -0.24057240630630888 
-0.02481159548444444 1601426765481 -79.76371680980853 0 0.0 -0.06838898498222229 -0.1263859091954028 
-0.02481159548444444 1601426765526 -68.56351790444435 0 0.0 -0.0648983265377778 -0.04072434851851714 
-0.02481159548444444 1601426765598 -45.132473096110964 0 0.0 -0.05407728535999993 0.09938680293209959 
-0.02481159548444444 1601426765637 -10.766269430085522 0 0.0 -0.039765585737777824 0.3222146256410256 
-0.02481159548444444 1601426765669 15.217738916041345 0 0.0 -0.025279353193333416 0.44996769010416404 
-0.02481159548444444 1601426765688 57.23797524467863 0 0.0 -0.010967653571111062 0.7578403201754411 
-0.02481159548444444 1601426765722 16.08494937333366 0 0.0 -0.007476995126666573 0.2617993833333359 
-0.02481159548444444 1601426765753 32.676837172974786 0 0.0 0.006834704495555535 0.28713480752688053 
-0.02481159548444444 1601426765792 54.17340324598303 0 0.0 0.021146404117777885 0.3669666569800572 
-0.02481159548444444 1601426765834 51.66473223206328 0 0.0 0.028476786851110998 0.25764383756613646 
-0.02481159548444444 1601426765881 49.50243377924355 0 0.0 0.0356326366622223 0.15410885685579165 
-0.02481159548444444 1601426765915 45.103614353399024 0 0.0 0.0356326366622223 0.10523308545751908 
-0.02481159548444444 1601426765932 22.2654681484963 0 0.0 0.031967445295555494 -0.10779974607843547 
-0.02481159548444444 1601426765978 21.476498992415163 0 0.0 0.028476786851110998 -0.0777809762077315 
-0.02481159548444444 1601426766023 3.3440460511112864 0 0.0 0.01765574567333339 -0.1590188846913567 
-0.02481159548444444 1601426766057 -46.54670309823517 0 0.0 -0.0038118037600000133 -0.4748322148692795 
-0.02481159548444444 1601426766114 -40.123837525497294 0 0.0 -0.014632844937777868 -0.28323325097466023 
-0.02481159548444444 1601426766163 -65.0835451491156 0 0.0 -0.03575132852666665 -0.32591351802721047 
-0.02481159548444444 1601426766200 -101.66345074858867 0 0.0 -0.053902752437777875 -0.5306744256756756 
-0.02481159548444444 1601426766252 -82.95912758542745 0 0.0 -0.06105860224888892 -0.24333917040598368 
-0.02481159548444444 1601426766280 -90.76036561992012 0 0.0 -0.06803991913777765 -0.25244940535713856 
-0.02481159548444444 1601426766330 -74.32310433777754 0 0.0 -0.06803991913777765 -0.06981316888888756 
-0.02481159548444444 1601426766365 -60.85913605206371 0 0.0 -0.0648983265377778 0.044879894285712194 
-0.02481159548444444 1601426766391 -49.45216292111161 0 0.0 -0.06123313517111124 0.13089969166666254 
-0.02481159548444444 1601426766423 -38.44022635965301 0 0.0 -0.053902752437777875 0.1718058453124985 
-0.02481159548444444 1601426766486 -24.132422561587163 0 0.0 -0.03959105281555552 0.1717625583774262 
-0.02481159548444444 1601426766528 42.62642018841268 0 0.0 -0.007302462204444506 0.5547653599206355 
-0.02481159548444444 1601426766574 66.75261553323669 0 0.0 0.014165087228888896 0.5843058700483088 
-0.02481159548444444 1601426766615 89.71230114785922 0 0.0 0.038948762184444485 0.5640393218157194 
-0.02481159548444444 1601426766637 110.90392602787841 0 0.0 0.04593007907333322 0.72193163282828 
-0.02481159548444444 1601426766667 75.16434354555552 0 0.0 0.05343499472888889 0.2414372090740737 
-0.02481159548444444 1601426766698 63.90133996795695 0 0.0 0.05326046180666658 0.11823197956989295 
-0.02481159548444444 1601426766735 68.90710242858881 0 0.0 0.060416311617777885 0.09434212012012151 
-0.02481159548444444 1601426766782 67.60929609319146 0 0.0 0.060590844539999945 0.07798279503546131 
-0.02481159548444444 1601426766846 42.58122862819429 0 0.0 0.049944336284444404 -0.08181230729166793 
-0.02481159548444444 1601426766931 -16.018841673071684 0 0.0 0.010499895862222339 -0.2946526392810447 
-0.02481159548444444 1601426766979 -68.07264406069432 0 0.0 -0.010967653571111062 -0.6344998943287028 
-0.02481159548444444 1601426767023 -97.17501717691948 0 0.0 -0.04273264541555564 -0.6049152417929315 
-0.02481159548444444 1601426767069 -146.6594122109664 0 0.0 -0.07955909200444453 -0.7455591134057986 
-0.02481159548444444 1601426767103 -168.4476826279737 0 0.0 -0.09683785130444444 -0.7956647924836585 
-0.02481159548444444 1601426767139 -143.56904122944434 0 0.0 -0.10800795832666665 -0.3951231433641966 
-0.02481159548444444 1601426767179 -150.61580796416672 0 0.0 -0.12214512502666669 -0.31634092152777804 
-0.02481159548444444 1601426767201 -185.0801101170708 0 0.0 -0.13331523204888893 -0.5751653118686875 
-0.02481159548444444 1601426767239 -154.16732328280716 0 0.0 -0.13680589049333342 -0.1929048087719306 
